Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::RanPark::~RanPark()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NPairBin<1, 1, 0, 0, 1>::NPairBin(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NPairBin<1, 1, 0, 0, 1>::~NPairBin()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::create_setup()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::memory_usage()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::copy_bin_info()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::post_constructor(LAMMPS_NS::NeighRequest*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::copy_neighbor_info()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::NStencil(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NStencil::~NStencil()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::choose_bin(LAMMPS_NS::NeighRequest*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_skip()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::setup_bins()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::add_request(LAMMPS_NS::Pair*, int)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::choose_pair(LAMMPS_NS::NeighRequest*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::init_styles()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::memory_usage()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_unique()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::init_topology()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::modify_params(int, char**)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::sort_requests()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::choose_stencil(LAMMPS_NS::NeighRequest*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_granular()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_halffull()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::get_nneigh_full()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::get_nneigh_half()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::morph_copy_trim()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::requests_new2old()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::print_pairwise_info()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::set(int, char**)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::init()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::request(void*, int)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::init_pair()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::Neighbor(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::~Neighbor()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Neighbor::~Neighbor()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::RegBlock::RegBlock(LAMMPS_NS::LAMMPS*, int, char**)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::RegBlock::~RegBlock()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::RegBlock::~RegBlock()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Universe::consistent()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Universe::add_world(char*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Universe::Universe(LAMMPS_NS::LAMMPS*, ompi_communicator_t*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Universe::~Universe()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Universe::~Universe()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Variable::purge_atomfile()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Variable::Variable(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Variable::~Variable()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Variable::~Variable()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::zero_momentum()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::create(double, int)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::command(int, char**)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::options(int, char**)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::rescale(double, double)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::Velocity(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Velocity::~Velocity()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::init_buffers()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::memory_usage()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::allocate_swap(int)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::init()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::setup()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::free_swap()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::grow_send(int, int)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::CommBrick(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::~CommBrick()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CommBrick::~CommBrick()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::ComputePE::init()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::ComputePE::ComputePE(LAMMPS_NS::LAMMPS*, int, char**)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::ComputePE::~ComputePE()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CreateBox::command(int, char**)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CreateBox::CreateBox(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::CreateBox::~CreateBox()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::DomainOMP::~DomainOMP()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Integrate::init()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Integrate::ev_setup()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NeighList::setup_pages(int, int)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NeighList::memory_usage()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NeighList::post_constructor(LAMMPS_NS::NeighRequest*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NeighList::NeighList(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NeighList::~NeighList()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::NeighList::~NeighList()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::PairLJCut::init_style()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::PairLJCut::coeff(int, char**)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::PairLJCut::allocate()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::PairLJCut::init_one(int, int)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::PairLJCut::settings(int, char**)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::PairLJCut::PairLJCut(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::PairLJCut::~PairLJCut()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::PairLJCut::~PairLJCut()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Tokenizer::reset()
  0.00      0.89     0.00        1     0.00     0.00  LAMMPS_NS::Tokenizer::Tokenizer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.89     0.00        1     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_Hashtable<char const* const*>(char const* const*, char const* const*, unsigned long, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::integral_constant<bool, true>)
  0.00      0.89     0.00        1     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00      0.89     0.00        1     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> const*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> const*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> const*, unsigned long, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > const&, std::integral_constant<bool, true>)
  0.00      0.89     0.00        1     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const*, unsigned long, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > const&, std::integral_constant<bool, true>)
  0.00      0.89     0.00        1     0.00     0.00  std::_Hashtable<LAMMPS_NS::Region*, LAMMPS_NS::Region*, std::allocator<LAMMPS_NS::Region*>, std::__detail::_Identity, std::equal_to<LAMMPS_NS::Region*>, std::hash<LAMMPS_NS::Region*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00      0.89     0.00        1     0.00     0.00  std::filesystem::__cxx11::path::~path()
  0.00      0.89     0.00        1     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Fix* (*)(LAMMPS_NS::LAMMPS*, int, char**)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        1     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        1     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        1     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dump* (*)(LAMMPS_NS::LAMMPS*, int, char**)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dump* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dump* (*)(LAMMPS_NS::LAMMPS*, int, char**)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        1     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Pair* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Pair* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Pair* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        1     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Angle* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Angle* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Angle* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
